bin labels		-0.5Kb																																																	start																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				end																																																		0.5Kb
bins		1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0	101.0	102.0	103.0	104.0	105.0	106.0	107.0	108.0	109.0	110.0	111.0	112.0	113.0	114.0	115.0	116.0	117.0	118.0	119.0	120.0	121.0	122.0	123.0	124.0	125.0	126.0	127.0	128.0	129.0	130.0	131.0	132.0	133.0	134.0	135.0	136.0	137.0	138.0	139.0	140.0	141.0	142.0	143.0	144.0	145.0	146.0	147.0	148.0	149.0	150.0	151.0	152.0	153.0	154.0	155.0	156.0	157.0	158.0	159.0	160.0	161.0	162.0	163.0	164.0	165.0	166.0	167.0	168.0	169.0	170.0	171.0	172.0	173.0	174.0	175.0	176.0	177.0	178.0	179.0	180.0	181.0	182.0	183.0	184.0	185.0	186.0	187.0	188.0	189.0	190.0	191.0	192.0	193.0	194.0	195.0	196.0	197.0	198.0	199.0	200.0	201.0	202.0	203.0	204.0	205.0	206.0	207.0	208.0	209.0	210.0	211.0	212.0	213.0	214.0	215.0	216.0	217.0	218.0	219.0	220.0	221.0	222.0	223.0	224.0	225.0	226.0	227.0	228.0	229.0	230.0	231.0	232.0	233.0	234.0	235.0	236.0	237.0	238.0	239.0	240.0	241.0	242.0	243.0	244.0	245.0	246.0	247.0	248.0	249.0	250.0	251.0	252.0	253.0	254.0	255.0	256.0	257.0	258.0	259.0	260.0	261.0	262.0	263.0	264.0	265.0	266.0	267.0	268.0	269.0	270.0	271.0	272.0	273.0	274.0	275.0	276.0	277.0	278.0	279.0	280.0	281.0	282.0	283.0	284.0	285.0	286.0	287.0	288.0	289.0	290.0	291.0	292.0	293.0	294.0	295.0	296.0	297.0	298.0	299.0	300.0	301.0	302.0	303.0	304.0	305.0	306.0	307.0	308.0	309.0	310.0	311.0	312.0	313.0	314.0	315.0	316.0	317.0	318.0	319.0	320.0	321.0	322.0	323.0	324.0	325.0	326.0	327.0	328.0	329.0	330.0	331.0	332.0	333.0	334.0	335.0	336.0	337.0	338.0	339.0	340.0	341.0	342.0	343.0	344.0	345.0	346.0	347.0	348.0	349.0	350.0	351.0	352.0	353.0	354.0	355.0	356.0	357.0	358.0	359.0	360.0	361.0	362.0	363.0	364.0	365.0	366.0	367.0	368.0	369.0	370.0	371.0	372.0	373.0	374.0	375.0	376.0	377.0	378.0	379.0	380.0	381.0	382.0	383.0	384.0	385.0	386.0	387.0	388.0	389.0	390.0	391.0	392.0	393.0	394.0	395.0	396.0	397.0	398.0	399.0	400.0	401.0	402.0	403.0	404.0	405.0	406.0	407.0	408.0	409.0	410.0	411.0	412.0	413.0	414.0	415.0	416.0	417.0	418.0	419.0	420.0	421.0	422.0	423.0	424.0	425.0	426.0	427.0	428.0	429.0	430.0	431.0	432.0	433.0	434.0	435.0	436.0	437.0	438.0	439.0	440.0	441.0	442.0	443.0	444.0	445.0	446.0	447.0	448.0	449.0	450.0	451.0	452.0	453.0	454.0	455.0	456.0	457.0	458.0	459.0	460.0	461.0	462.0	463.0	464.0	465.0	466.0	467.0	468.0	469.0	470.0	471.0	472.0	473.0	474.0	475.0	476.0	477.0	478.0	479.0	480.0	481.0	482.0	483.0	484.0	485.0	486.0	487.0	488.0	489.0	490.0	491.0	492.0	493.0	494.0	495.0	496.0	497.0	498.0	499.0	500.0	501.0	502.0	503.0	504.0	505.0	506.0	507.0	508.0	509.0	510.0	511.0	512.0	513.0	514.0	515.0	516.0	517.0	518.0	519.0	520.0	521.0	522.0	523.0	524.0	525.0	526.0	527.0	528.0	529.0	530.0	531.0	532.0	533.0	534.0	535.0	536.0	537.0	538.0	539.0	540.0	541.0	542.0	543.0	544.0	545.0	546.0	547.0	548.0	549.0	550.0	551.0	552.0	553.0	554.0	555.0	556.0	557.0	558.0	559.0	560.0	561.0	562.0	563.0	564.0	565.0	566.0	567.0	568.0	569.0	570.0	571.0	572.0	573.0	574.0	575.0	576.0	577.0	578.0	579.0	580.0	581.0	582.0	583.0	584.0	585.0	586.0	587.0	588.0	589.0	590.0	591.0	592.0	593.0	594.0	595.0	596.0	597.0	598.0	599.0	600.0
lam.embryos	genes	-1.2589219485488172	-1.2547658556338075	-1.254203894505499	-1.255021402985079	-1.256258901495167	-1.2571558216644694	-1.2577849127368932	-1.2547280920704882	-1.248432112533101	-1.2499703540838887	-1.2537380827829185	-1.2560410637642943	-1.2533891693796777	-1.2464205329815328	-1.243321071585421	-1.2456716540659363	-1.2495230289600732	-1.2513032689776258	-1.2525794519104125	-1.2564925752523077	-1.253477416666672	-1.2533270881192509	-1.2562177107800223	-1.2608998315098514	-1.2614990700832287	-1.253289066929138	-1.2530196754155762	-1.239703979458046	-1.2329973209607024	-1.231205273243129	-1.229580530541016	-1.2219580213787122	-1.222504287521818	-1.2248382752293598	-1.2234647180385316	-1.2292293657468272	-1.2252564030634603	-1.2277826054243246	-1.2329821835664367	-1.2374430713347955	-1.238357844706915	-1.2437800161572088	-1.2454492698689994	-1.2462571283282444	-1.2489500786026235	-1.2523324718709152	-1.2593259847428107	-1.2580761315904163	-1.2581081015250566	-1.2499823662892005	-1.2478171219512209	-1.24977538983051	-1.2481108691304368	-1.2493366698481583	-1.252320902946276	-1.2463186474414596	-1.2449489995669147	-1.2420286444059003	-1.2421261279271494	-1.243202629934927	-1.2463921124131976	-1.245501134289442	-1.2448842972620622	-1.2471107992177344	-1.2427806360470204	-1.2401841888598815	-1.2382669060052247	-1.236081336672477	-1.2352070631533134	-1.2300029320557526	-1.2260012337831991	-1.2245196621680488	-1.2188408006962614	-1.2199267080799348	-1.2205056060869608	-1.2162554645498092	-1.2119148432479419	-1.2105400671868267	-1.2127997134172865	-1.2084359239791533	-1.2125422212081751	-1.2157614221061845	-1.2142457244231664	-1.2147850539364995	-1.2116974175728625	-1.214497008268064	-1.2133128800000061	-1.2099632481529825	-1.2127916137451136	-1.2137031242371465	-1.2149942563318843	-1.2127146111839298	-1.2087687694323206	-1.2069538419904031	-1.200446434118679	-1.2019853551483484	-1.1990890008733677	-1.1976922137870913	-1.1952844430876635	-1.1917799296943288	-1.1839479794759877	-1.1782729378827703	-1.1761595006553138	-1.1787682691466141	-1.1793004603938786	-1.1796256857768102	-1.1788084453193406	-1.1798064980306397	-1.1761982932692365	-1.1742841593886508	-1.1727707207167886	-1.1715052740384668	-1.1706064247710475	-1.1664355196335132	-1.1609596003490452	-1.152993726439795	-1.1517876890536463	-1.155285570557496	-1.1527337993034439	-1.1486399812717811	-1.1436839128919902	-1.1411469533362453	-1.1382739672346045	-1.1353939750874165	-1.1301572912663793	-1.1247471421697324	-1.1205602930883674	-1.120361725524479	-1.1177222469405634	-1.1161096601135903	-1.1156759807608265	-1.1169665914260762	-1.113459227870294	-1.1121521114523967	-1.1086010517317018	-1.1016771048705616	-1.098012736842109	-1.0936554450284748	-1.0936842001752118	-1.0922918805774313	-1.087096142982077	-1.084495608031432	-1.0810336075949416	-1.07639071609246	-1.0698467957223974	-1.06144829982518	-1.0574352075142037	-1.0612749860201018	-1.0570546292576477	-1.0540698846657983	-1.0578979274792542	-1.0504435882867185	-1.045836814360776	-1.0426574936487127	-1.0402374258205735	-1.0376213172655608	-1.0362807230499602	-1.032004786590714	-1.0274766608238428	-1.0265705733683785	-1.0236027022767107	-1.01710907506585	-1.0248550425812148	-1.0261192119350626	-1.0231320425438628	-1.016909874890257	-1.0091206097453944	-1.0120483823529445	-1.0105858433523511	-1.0023373261727346	-0.9999483969298284	-0.9968154559403808	-1.0002979258771967	-0.9980762455063608	-0.9948287657618251	-0.9940311257117866	-0.9936290372480319	-0.9938415006570339	-0.9923395243101217	-0.9897163383062771	-0.983683799473455	-0.9867524456617022	-0.9860901174408431	-0.9873755032880333	-0.9863105116177131	-0.9823272485726852	-0.9754537797802216	-0.9734336739894578	-0.9715461927975433	-0.9695189170324872	-0.9675750219394504	-0.9653269148749481	-0.9707944719051833	-0.9670797330992131	-0.9612459086918381	-0.9550619569609161	-0.9517891019780239	-0.9552307591208817	-0.9534976319261234	-0.9526261828571446	-0.9541420351031171	-0.9543320105401859	-0.9498310707070718	-0.9472349600000011	-0.9506646726713546	-0.9480170833333346	-0.9427283381578959	-0.9416010797895673	-0.946029817543861	-0.9442831284524339	-0.9424159583150514	-0.9405995449758672	-0.9403609191919202	-0.939223357330993	-0.9379819626865681	-0.9307394642072911	-0.9244548174219103	-0.922867977562693	-0.9242697563876657	-0.9244501044052867	-0.9301288023767609	-0.927265172459305	-0.9228907473591544	-0.9198146032584761	-0.9166792706866193	-0.9102130158520471	-0.9049163486117229	-0.9050399211106213	-0.9051768916776748	-0.9015373905768383	-0.8989393155575143	-0.8920593140969161	-0.8917058454425364	-0.8908164398943198	-0.8958043000439946	-0.8953799212494499	-0.8951866766519823	-0.8899540589788731	-0.8902382786091547	-0.8894324498239435	-0.8920273953386101	-0.8922409406071267	-0.8914918707124009	-0.8890131494505494	-0.8844518538191397	-0.8847402437417653	-0.8825536539138081	-0.8831413120879121	-0.878565149561404	-0.8733514236172082	-0.8714653842775583	-0.872154337434095	-0.8735273820816867	-0.8720103249890208	-0.8654851847301446	-0.8605083418165856	-0.8562974266256587	-0.8528979340369393	-0.8517068957325118	-0.8461714057268721	-0.8393830855379184	-0.8434238881057265	-0.8411213413990323	-0.8383125230972287	-0.835353821177505	-0.8365180711462452	-0.8363768503072875	-0.8362381830553122	-0.8383586138657312	-0.8400232384918899	-0.8420745686102585	-0.8380589960560907	-0.835696899956121	-0.8318162743634768	-0.8298511233538195	-0.8291452149122809	-0.8272355552631583	-0.8296445862220281	-0.8234014298860657	-0.8178196200087765	-0.8136915474100094	-0.817051757575758	-0.8134863615620893	-0.8085753961437342	-0.812417840420869	-0.8171011481806234	-0.8201844241893083	-0.820499609381851	-0.8200752007011402	-0.8222176869793961	-0.8220354243752751	-0.8185223046909258	-0.8206961545534163	-0.8220129772329254	-0.819470933479213	-0.8173712834645678	-0.8184127720909894	-0.815541338730854	-0.8130518975032853	-0.811241778702892	-0.8123850591845684	-0.8146698175438599	-0.8113723757124071	-0.8120161627192988	-0.8098211046868158	-0.8070225779334504	-0.8062585986007874	-0.806427684901532	-0.8068713794310722	-0.8099339247264773	-0.8090896555652938	-0.8048551844872919	-0.8071801364633607	-0.8080263350877194	-0.8079955832602979	-0.8076387068889863	-0.8112560144800345	-0.8086554026315781	-0.8113289072210058	-0.8082286361646228	-0.8076682606219876	-0.8082988084173599	-0.8055939588261052	-0.8065990459921148	-0.8093477333625214	-0.8040358089395261	-0.7969504131291023	-0.7952771711159731	-0.7947950966754144	-0.7916705435067763	-0.7831012850896362	-0.7845208692610397	-0.7869911229221337	-0.7815806437937055	-0.7777225486687035	-0.7781861745962458	-0.7764193703056764	-0.7797606821163092	-0.7799018640734261	-0.7762852385321097	-0.7792008058464223	-0.7792302396152165	-0.7768658124180149	-0.7757677593886461	-0.7758956123963326	-0.7733591543829044	-0.7754283023154211	-0.7646807635489508	-0.7649383696412948	-0.7606433614510488	-0.7605801265822785	-0.7614859371179039	-0.7627547094801224	-0.7626685600174595	-0.755521526384649	-0.7562568000872982	-0.7535873683980796	-0.7563921356893544	-0.7566352818499129	-0.7579564116106506	-0.7601774685589523	-0.7625003471797119	-0.768293068271335	-0.7626398895705526	-0.7592894307017549	-0.7532678200965339	-0.7506880421052639	-0.7452104752301631	-0.7445927500000006	-0.7454294229422072	-0.7413900956749674	-0.7365141075174837	-0.7420584820333053	-0.7406179899299485	-0.7402263883537666	-0.7415820415391353	-0.7344127730651522	-0.7290946501967659	-0.7266674193971182	-0.7251659283842813	-0.7242596028770723	-0.7261562632955555	-0.7265138413251983	-0.727367614142298	-0.7274720642482535	-0.727491244871237	-0.7290503851528399	-0.7306582647444313	-0.7305282861511592	-0.731172155895198	-0.7309469520488241	-0.7250447723506337	-0.7251719581699358	-0.7207842675381276	-0.7231377683935576	-0.7261683179643333	-0.7316064302477192	-0.7357317978260883	-0.7366668847324938	-0.7387609973924393	-0.7382075330434796	-0.7365973624511095	-0.7391414493698405	-0.7389414797913963	-0.737214457663918	-0.7347677909604535	-0.7298986434782623	-0.7294843501522416	-0.727739743701131	-0.7209066175575851	-0.7151889421739149	-0.7163650452961691	-0.7154719003047468	-0.710498797650132	-0.7109366231505674	-0.7148741192341181	-0.7114384219703587	-0.7085531443523782	-0.7046141657217634	-0.699790639337114	-0.6955733750545149	-0.6952327422725302	-0.6945287136640567	-0.6946435008703231	-0.6964568721183134	-0.6916833707571817	-0.6923987454308107	-0.6973377239878115	-0.7042502809233461	-0.7062602033972135	-0.7125741009134414	-0.7162084557734213	-0.7138402707061906	-0.7157166124673066	-0.7211006570806107	-0.7219082522875823	-0.7236827733217094	-0.7223574657952078	-0.7292519442508721	-0.7298579220383286	-0.7295505430809412	-0.728414726837757	-0.7250261907037373	-0.7243930681127992	-0.7262759887201747	-0.7224144418000873	-0.721575280952382	-0.7208000540423701	-0.7172952637267626	-0.7160352307359316	-0.7168517312851587	-0.7188290544511674	-0.7170594389296511	-0.7200387203280111	-0.7184033413897285	-0.7167007890185907	-0.7182896316472116	-0.713401346436285	-0.7106624565874728	-0.7079116944324555	-0.7073660789473689	-0.7109390146741477	-0.7067905983606559	-0.7083308735433751	-0.7054355925766078	-0.7069125600691448	-0.7101533623376627	-0.7109198468195587	-0.709132447425357	-0.7117457776816608	-0.7102800298572046	-0.7077874761698443	-0.7127753581960105	-0.7157554958856649	-0.707736553246754	-0.7054531125054098	-0.7122955283672592	-0.7122534078890342	-0.7183117280207889	-0.7222808821490474	-0.7300079961038966	-0.7297598575757582	-0.7328925987894519	-0.7278043150388952	-0.7301512122784274	-0.7349220514928614	-0.7332455278858643	-0.7287615522904075	-0.7303050358841341	-0.7264155539723672	-0.7297457095381973	-0.7334324792566995	-0.734079958063123	-0.7363052122130804	-0.7404079636048537	-0.7384682334343878	-0.7402002081526461	-0.737219385782402	-0.7288285548331175	-0.7228854379340288	-0.7206263227765741	-0.7232492826747732	-0.7232334919670005	-0.7259774413553438	-0.7278011871471999	-0.7256883202955245	-0.7267659374185141	-0.7271644424663486	-0.7192682262266615	-0.7182617468573913	-0.7148380251191002	-0.71843338068428	-0.7205340168758122	-0.7270911742325991	-0.7311038659749248	-0.7346651431660909	-0.7339442348877382	-0.7313694509295293	-0.7311696942041525	-0.7347478233261341	-0.7354089637149028	-0.7336613650107995	-0.7308747955133741	-0.7358509680759276	-0.7379405429064255	-0.7384732833117728	-0.7323692849137933	-0.7248253081571003	-0.7195656088082906	-0.7165287517271158	-0.7116929162348884	-0.7107120275981033	-0.710525002586207	-0.7083137310344829	-0.7062337381567616	-0.708552557278209	-0.7130474212564551	-0.7164225241171416	-0.7156324593548399	-0.7125076276870173	-0.7103264061022785	-0.7127826287064899	-0.7117478862172615	-0.7100569038213832	-0.7104470390390397	-0.7065205728987999	-0.707372186186187	-0.704336450879452	-0.7039010167453852	-0.7025603377682416	-0.7083489901245184	-0.7156970923936404	-0.7226150889175267	-0.7200051575107302	-0.7219004594246469	-0.7196488784364272	-0.7171036238177141	-0.7193897836559151	-0.7191695569892479	-0.7272417237972515	-0.7356627627847016	-0.7379529428939462	-0.7378231843575425	-0.7447917567683718	-0.7495425485812557	-0.7533529621830688	-0.749917687016338	-0.7561367409638561	-0.7652996978045634	-0.7722584756570452	-0.775086175279932	-0.7791746057733744	-0.7866297799310947	-0.7891864741156179	-0.7932765880069036	-0.7934198873543388	-0.7848160522452516	-0.7867207916307176	-0.7864477314335078	-0.7848865297927475	-0.7862529425734035	-0.7890379197237822	-0.7868795604490514	-0.7876437755190328	-0.7874763932584287	-0.7935512574514055	-0.7885513278617726	-0.7886513102852226	-0.7899374122731222	-0.7905987690311437	-0.7862988189692528	-0.7808715450606607	-0.7855227087126155	-0.7927359731019539	-0.7926017531508055	-0.797286135158628	-0.8033423926086968	-0.8049190617659865	-0.8088251892950408	-0.8162269930283245
