bin labels		-0.5Kb																																																	start																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				end																																																		0.5Kb
bins		1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0	101.0	102.0	103.0	104.0	105.0	106.0	107.0	108.0	109.0	110.0	111.0	112.0	113.0	114.0	115.0	116.0	117.0	118.0	119.0	120.0	121.0	122.0	123.0	124.0	125.0	126.0	127.0	128.0	129.0	130.0	131.0	132.0	133.0	134.0	135.0	136.0	137.0	138.0	139.0	140.0	141.0	142.0	143.0	144.0	145.0	146.0	147.0	148.0	149.0	150.0	151.0	152.0	153.0	154.0	155.0	156.0	157.0	158.0	159.0	160.0	161.0	162.0	163.0	164.0	165.0	166.0	167.0	168.0	169.0	170.0	171.0	172.0	173.0	174.0	175.0	176.0	177.0	178.0	179.0	180.0	181.0	182.0	183.0	184.0	185.0	186.0	187.0	188.0	189.0	190.0	191.0	192.0	193.0	194.0	195.0	196.0	197.0	198.0	199.0	200.0	201.0	202.0	203.0	204.0	205.0	206.0	207.0	208.0	209.0	210.0	211.0	212.0	213.0	214.0	215.0	216.0	217.0	218.0	219.0	220.0	221.0	222.0	223.0	224.0	225.0	226.0	227.0	228.0	229.0	230.0	231.0	232.0	233.0	234.0	235.0	236.0	237.0	238.0	239.0	240.0	241.0	242.0	243.0	244.0	245.0	246.0	247.0	248.0	249.0	250.0	251.0	252.0	253.0	254.0	255.0	256.0	257.0	258.0	259.0	260.0	261.0	262.0	263.0	264.0	265.0	266.0	267.0	268.0	269.0	270.0	271.0	272.0	273.0	274.0	275.0	276.0	277.0	278.0	279.0	280.0	281.0	282.0	283.0	284.0	285.0	286.0	287.0	288.0	289.0	290.0	291.0	292.0	293.0	294.0	295.0	296.0	297.0	298.0	299.0	300.0	301.0	302.0	303.0	304.0	305.0	306.0	307.0	308.0	309.0	310.0	311.0	312.0	313.0	314.0	315.0	316.0	317.0	318.0	319.0	320.0	321.0	322.0	323.0	324.0	325.0	326.0	327.0	328.0	329.0	330.0	331.0	332.0	333.0	334.0	335.0	336.0	337.0	338.0	339.0	340.0	341.0	342.0	343.0	344.0	345.0	346.0	347.0	348.0	349.0	350.0	351.0	352.0	353.0	354.0	355.0	356.0	357.0	358.0	359.0	360.0	361.0	362.0	363.0	364.0	365.0	366.0	367.0	368.0	369.0	370.0	371.0	372.0	373.0	374.0	375.0	376.0	377.0	378.0	379.0	380.0	381.0	382.0	383.0	384.0	385.0	386.0	387.0	388.0	389.0	390.0	391.0	392.0	393.0	394.0	395.0	396.0	397.0	398.0	399.0	400.0	401.0	402.0	403.0	404.0	405.0	406.0	407.0	408.0	409.0	410.0	411.0	412.0	413.0	414.0	415.0	416.0	417.0	418.0	419.0	420.0	421.0	422.0	423.0	424.0	425.0	426.0	427.0	428.0	429.0	430.0	431.0	432.0	433.0	434.0	435.0	436.0	437.0	438.0	439.0	440.0	441.0	442.0	443.0	444.0	445.0	446.0	447.0	448.0	449.0	450.0	451.0	452.0	453.0	454.0	455.0	456.0	457.0	458.0	459.0	460.0	461.0	462.0	463.0	464.0	465.0	466.0	467.0	468.0	469.0	470.0	471.0	472.0	473.0	474.0	475.0	476.0	477.0	478.0	479.0	480.0	481.0	482.0	483.0	484.0	485.0	486.0	487.0	488.0	489.0	490.0	491.0	492.0	493.0	494.0	495.0	496.0	497.0	498.0	499.0	500.0	501.0	502.0	503.0	504.0	505.0	506.0	507.0	508.0	509.0	510.0	511.0	512.0	513.0	514.0	515.0	516.0	517.0	518.0	519.0	520.0	521.0	522.0	523.0	524.0	525.0	526.0	527.0	528.0	529.0	530.0	531.0	532.0	533.0	534.0	535.0	536.0	537.0	538.0	539.0	540.0	541.0	542.0	543.0	544.0	545.0	546.0	547.0	548.0	549.0	550.0	551.0	552.0	553.0	554.0	555.0	556.0	557.0	558.0	559.0	560.0	561.0	562.0	563.0	564.0	565.0	566.0	567.0	568.0	569.0	570.0	571.0	572.0	573.0	574.0	575.0	576.0	577.0	578.0	579.0	580.0	581.0	582.0	583.0	584.0	585.0	586.0	587.0	588.0	589.0	590.0	591.0	592.0	593.0	594.0	595.0	596.0	597.0	598.0	599.0	600.0
elys.embryos	genes	0.3482565789473686	0.344676114035088	0.3755523201754387	0.37536444298245636	0.3704995240174675	0.37792354112554144	0.39829256034482774	0.3952526422413795	0.3849773318965519	0.3935336437768242	0.4016772017167384	0.430771465811966	0.42185948068669554	0.42332361373390587	0.43913469827586227	0.4325305879828329	0.43150031739130457	0.45063083406113563	0.46283730567685616	0.452014740088106	0.44919913656387706	0.47001986784141003	0.4749426535087722	0.4696453964757711	0.4760448289473687	0.4522897304347829	0.4579436391304351	0.4581551991341995	0.4661074112554116	0.48339325974026004	0.489038008658009	0.5064558521739132	0.4894920394736844	0.5060342105263159	0.5248831666666668	0.5286018640350878	0.5260020833333335	0.5188307675438597	0.5153033991228072	0.4999663991228072	0.5210433259911896	0.5154980482456142	0.5111564692982458	0.5048509043478263	0.507615143478261	0.5039096173913045	0.49100233047210307	0.4720346566523607	0.4781316553191489	0.4892818553191491	0.49307917796610173	0.48937938034188044	0.5031824017094019	0.4789567124463522	0.4894601025641028	0.48434120085470106	0.4818784188034189	0.48642010683760717	0.47910711914893644	0.48699989316239334	0.5034360897435899	0.47746205106383	0.4728236694915256	0.48166153164557	0.43498201694915295	0.4227814177215194	0.4400856525423732	0.45788979237288163	0.45758593277310955	0.4493688823529414	0.44441019747899174	0.41243125630252125	0.38071795378151296	0.3961090379746839	0.3897537350427354	0.41930639316239354	0.46839250212765987	0.4758678389830512	0.4859442033898309	0.4867030169491528	0.43120413135593255	0.37624860425531953	0.3885694102564106	0.33095803813559344	0.33749052966101717	0.28834628205128215	0.30801925321888446	0.286635388888889	0.27962886808510656	0.27149416595744696	0.2705447203389832	0.2783799191489363	0.3075742893617025	0.3151195550847461	0.298223618644068	0.27317513793103465	0.25573194849785424	0.20183490598290602	0.20528336637931036	0.20570634347826092	0.18138145652173915	0.2009651287553649	0.22249470512820524	0.19934526406926417	0.19908502173913056	0.20072555895196514	0.1939275391304349	0.17888056896551727	0.1561876077586207	0.17501319313304717	0.1502793275109171	0.15107448275862073	0.13645368831168836	0.16895026200873364	0.15570383043478267	0.10868181938325998	0.1172890833333334	0.12404438695652178	0.17141885217391298	0.15496437991266374	0.15964931304347832	0.1584516812227075	0.12756383771929827	0.11154948898678418	0.11897405627705632	0.13149116883116885	0.1099977931034483	0.11035623275862073	0.08350323706896555	0.07700603508771932	0.04552906194690262	0.00946030530973452	0.023704817777777755	0.02919464473684208	0.043360584070796446	0.03514388546255506	0.008590171052631573	0.023275131578947315	0.04098726521739136	0.03064279385964913	0.016226426086956545	0.02087017391304352	0.01086551965065502	-0.011617377192982486	0.006762456140350813	-0.008106651982378888	0.04753756578947367	0.04532585903083696	0.07680279039301313	0.08829640869565225	0.09365193886462887	0.1473354122807019	0.11999550877192994	0.11123268558951986	0.11158403493449791	0.09847932173913053	0.06948830869565219	0.07044404366812232	0.05116750655021832	0.010587214912280677	0.006798497797356817	-0.0016334800000000144	-0.01561076	-0.022891462222222245	-0.002734767857142865	-0.04620352	-0.027930182222222225	-0.004200070175438583	-0.0360480660792952	-0.031841077922077896	-0.03701037391304346	-0.03187535652173912	-0.03623345887445888	-0.06298042358078602	-0.12390861842105265	-0.1593986637168141	-0.1691263903508771	-0.1616006069868995	-0.17298703930130993	-0.17405212946428564	-0.1850768392857142	-0.1668075644444444	-0.13800888105726877	-0.13199223451327438	-0.153192691629956	-0.14386931578947373	-0.14333127947598256	-0.1446984130434783	-0.14837482173913039	-0.183601192139738	-0.1914293640350877	-0.2005525330396475	-0.21936713716814157	-0.20721446222222217	-0.21434701333333328	-0.23278157777777775	-0.2495270176991149	-0.23211672	-0.23727351769911503	-0.2553272775330396	-0.2647783185840707	-0.28436500444444435	-0.21808358928571428	-0.2192492946428572	-0.23556035135135137	-0.24042500892857133	-0.24071756888888873	-0.2202668437499999	-0.24099834821428562	-0.21570162053571423	-0.20286956194690256	-0.19264585398230083	-0.19132811504424768	-0.1961029776785714	-0.19554690178571427	-0.2017758311111112	-0.23688479017857134	-0.2521457882882881	-0.26266547747747726	-0.287435182222222	-0.3221002399999999	-0.27335561777777756	-0.2604934557522123	-0.25763302666666643	-0.28320224444444414	-0.27457811555555534	-0.2624381842105261	-0.27237211946902645	-0.292041669603524	-0.24876342666666648	-0.254274330316742	-0.2671274343891402	-0.24869442081447954	-0.2453212286995515	-0.2524920045045044	-0.25237434821428545	-0.2792764035874438	-0.29753619819819815	-0.29629534999999985	-0.2652614215246634	-0.24596352702702684	-0.28488345333333315	-0.31676138666666653	-0.29522004932735424	-0.3127905446428571	-0.31667948648648636	-0.27887047297297285	-0.2644278558558557	-0.2724589095022623	-0.27511942986425314	-0.3067486606334838	-0.29735579372197285	-0.30887924434389125	-0.3049133409090908	-0.2880113076923075	-0.2597461531531529	-0.27876539910313874	-0.2873524434389138	-0.29167953153153137	-0.3114386380090496	-0.29527330493273524	-0.26719099549549524	-0.27265653153153135	-0.23299072197309403	-0.2329053599999999	-0.2208469385964911	-0.20353421397379903	-0.21366415720524004	-0.22201684848484834	-0.23502018614718598	-0.20671235497835483	-0.23398528695652154	-0.21813861637931015	-0.2011651931330471	-0.2118422068965516	-0.23541770129870107	-0.2591512241379309	-0.2836897081545062	-0.2788495493562231	-0.2679496752136751	-0.24083921982758597	-0.23103272413793088	-0.2302150646551722	-0.2447126810344825	-0.2628021260869564	-0.2649872521739129	-0.23208067248908287	-0.22960793478260869	-0.24025977489177477	-0.23137786956521722	-0.2400771043478259	-0.23869395238095217	-0.24446519913419879	-0.20522168534482732	-0.17732498275862046	-0.1578694353448274	-0.17058576086956503	-0.15123389082969424	-0.13182933905579391	-0.14145250862068962	-0.1453868260869565	-0.15986546320346298	-0.16620773275862052	-0.1411985344827586	-0.17115106493506482	-0.15401674568965518	-0.18761415517241373	-0.19300238034188014	-0.1971710256410255	-0.20444122746781096	-0.19402732478632467	-0.21852461111111107	-0.21077099570815455	-0.18449316309012864	-0.1811708181818181	-0.19025259565217378	-0.183576541484716	-0.20592530735930722	-0.1817996551724137	-0.15829333624454137	-0.1403818318965516	-0.1593070603448275	-0.16433398695652165	-0.16977911739130422	-0.1823287260869563	-0.171376694323144	-0.16383850218340604	-0.13984412227074233	-0.1333987792207792	-0.14531943290043275	-0.1366928441558441	-0.09680918103448272	-0.09970592640692635	-0.12437016379310338	-0.14129999999999984	-0.15009230042918445	-0.20795285897435883	-0.22293704255319127	-0.2296279700854699	-0.2108553879310344	-0.22651118965517228	-0.23077202155172397	-0.2345783519313303	-0.24549291379310312	-0.21523980086580075	-0.22870955217391284	-0.2455820913043476	-0.2849390995670997	-0.30474077489177476	-0.31373154545454535	-0.3242145064935063	-0.3247295391304349	-0.3115323056768559	-0.339337552173913	-0.31124549781659383	-0.29954441484716154	-0.32319607017543855	-0.3466744298245614	-0.3636785240174672	-0.3509041939655172	-0.34670487012987006	-0.3534780608695652	-0.3833787434782607	-0.3759267467248907	-0.385461039647577	-0.3766898982300885	-0.3933589414414414	-0.4002928071748878	-0.4126788035714285	-0.41566652888888883	-0.40006935555555545	-0.3663724866071427	-0.33430826106194694	-0.2945127123893807	-0.2719550222222222	-0.3307333230088496	-0.33301413274336295	-0.33915430837004423	-0.3489248800000001	-0.34979049115044253	-0.38075654625550676	-0.3657712719298245	-0.3887009825327512	-0.4367777292576421	-0.4272451135371179	-0.4378353624454149	-0.44102564444444464	-0.4303055000000002	-0.4246935022026433	-0.46642125110132177	-0.4741738495575221	-0.5190237955555557	-0.5042596607929516	-0.4779315422222221	-0.4543509464285713	-0.43530203083700447	-0.4530379563318778	-0.4398219956331879	-0.4214619644444446	-0.4514319774774777	-0.4599330538116592	-0.41065098198198213	-0.3677504133333336	-0.33994076888888886	-0.28682974666666666	-0.27984466222222215	-0.2901098634361232	-0.2926624210526316	-0.3281215619469028	-0.34390873245614034	-0.3465841277533041	-0.3556827753303967	-0.38672614159292057	-0.39508457456140367	-0.35618932158590316	-0.3278224888888892	-0.31258640807174903	-0.31725632735426024	-0.3237135739910315	-0.3115502819383261	-0.28999388495575223	-0.26621862114537426	-0.25957630973451307	-0.28569785777777756	-0.2925729865470849	-0.30152040624999993	-0.2720641777777776	-0.2533107199999998	-0.2303685707964599	-0.21390316888888863	-0.1759750398230086	-0.20813267264573965	-0.17726886607142836	-0.14297908928571407	-0.1691315491071426	-0.18788298206277998	-0.1747227892376678	-0.19392100896860962	-0.2033510711111109	-0.21298327111111093	-0.16295803070175421	-0.1742360570175435	-0.16227121929824517	-0.1510716768558948	-0.15460915789473642	-0.2058510742358076	-0.24197271491228042	-0.2637411048034931	-0.26645963274336265	-0.24656305263157874	-0.2480763437499999	-0.22708099122806985	-0.24397312280701713	-0.24448235682819325	-0.1978900264317177	-0.20325467982456108	-0.17398766086956502	-0.18682375217391287	-0.19759356709956682	-0.1635435194805192	-0.15777463876651962	-0.15508143362831833	-0.13053063274336266	-0.10990992920353977	-0.11038303571428566	-0.12801311160714277	-0.13207261504424772	-0.12351104867256633	-0.1253385605381165	-0.13890078124999986	-0.15523361777777758	-0.1479880176991149	-0.16462968141592882	-0.12125744690265473	-0.09634780088495563	-0.0944403466666666	-0.11658877092511005	-0.14018586343612321	-0.1436809956140349	-0.11409839035087707	-0.11918050660792938	-0.1367548596491226	-0.11862553744493372	-0.1366919159292033	-0.12954143171806154	-0.0756210837004405	-0.08433334934497808	-0.06294004761904753	-0.061261432900432865	-0.07228213419913404	-0.05989851304347825	-0.07339988209606983	-0.06219123580786022	-0.05762553097345134	-0.06527271681415933	-0.0658509515418502	-0.10653674666666664	-0.1451844666666665	-0.16027924669603508	-0.12150568995633185	-0.12632296929824557	-0.08011496902654866	-0.11680329074889866	-0.12424599561403503	-0.1451531391304347	-0.14640029257641896	-0.12405980786026188	-0.1202542130434781	-0.09499748908296939	-0.09804486580086584	-0.08915427467811154	-0.11988692274678087	-0.12979245726495722	-0.1316123405172412	-0.14997751502145912	-0.10443709012875521	-0.08558986695278957	-0.11110203043478252	-0.11418890748898673	-0.10675956768558957	-0.11348437229437232	-0.11334692207792213	-0.1253068528138529	-0.11677181385281385	-0.10167994396551722	-0.11715003879310333	-0.11423427272727267	-0.11626179310344821	-0.13273328260869566	-0.1356668608695653	-0.1740492683982682	-0.13079123144104818	-0.12241186899563325	-0.12453083043478262	-0.08665259307359308	-0.12291525974025963	-0.13435797424892684	-0.11522611440677968	-0.10353419230769231	-0.09495915744680844	-0.07726661373390559	-0.03413391880341881	-0.039185446351931365	-0.054817205128205114	-0.030317702127659586	-0.0006177008547008597	0.012470181034482773	0.029498609442060078	0.05939494893617021	0.08549483829787234	0.10900143776824034	0.10150495689655174	0.102464277056277	0.10762287068965513	0.10501559913793103	0.10531215086206894	0.09528370258620693	0.09369285344827588	0.09043367672413793	0.10131320258620695	0.10378029741379313	0.0841874310344828	0.07368233620689656	0.09337227038626607	0.09323010300429183	0.08939263519313306	0.08127877253218885	0.06915230638297873	0.05125091561181435	0.05582318907563027	0.05106191631799165	0.0382733347280335	0.03907194560669458	0.03394292050209209	0.0412111722689076	0.03220482773109247	0.0318666848739496	0.03482530672268909	0.033878764705882344	-0.00155061181434598	-0.01415360759493667	-0.014017247899159594	-0.028643693277310884	-0.03664299999999993	-0.024065198312236243	-0.0135390042194093	-0.010996576271186448	-0.009780881355932207	-0.014376944915254179	-0.037686182978723316	-0.05366688936170209	-0.05286351489361702	-0.05813187606837603	-0.07736511016949146	-0.0973977457627117	-0.0786170127659574	-0.06543461702127648	-0.07947708547008545	-0.06480511255411245	-0.06349441991341985
